productId,productDisplayName,publisherDisplayName
2bc41a1f-bd62-bafb-37a6-35e155aef49c,RVTools,"Dell, Inc."
0fe67a53-a1df-b5b8-424f-3706ca52427a,Salesforce CLI sf v2,Salesforce
2643a876-2d89-4549-796f-37215a48b1a0,Samsung Smart Switch,Samsung
983fa4b9-9c0b-b2e1-18d8-35e1558fc00d,Samsung Smart View,"Samsung Techwin Co., Ltd"
a366a6ed-3611-1b5b-58cd-365faa03e8e5,SanDisk Dashboard,SanDisk Corporation
3d5e243b-5f80-39db-9a76-3714e9b69897,Saola Animate,"Atomi Systems, Inc."
3509b09b-5496-dd93-f2b5-36e5d52a72ab,ScaleFT,ScaleFT
18aedd2e-5074-02ce-0928-36b5de8216ff,Screen InStyle,EIZO
2f4f24eb-9f36-fcd9-0bce-37459006138b,ScreenBeam Conference,ScreenBeam Inc.
3a261644-5824-a070-37e4-371585eb1b0c,ScreenCloud Player,ScreenCloud
37c6a662-3485-2a94-5db5-36800a99582b,ScreenToGif,Nicke Manarin
726a787e-9017-e2be-84ae-36a9aef6def6,Sejda PDF Desktop,Sejda BV
bffcdca1-3ad9-642b-6e79-36a7286bca8b,SelfGuide Recorder,PolderValley
956468f2-042c-fda7-e54b-3716276acb10,SharePoint Online Management Shell,Microsoft
a62291f7-cde1-1a0e-2de8-35e155a59f0a,Shotcut,Shotcut
d2cb9d01-f952-46b0-b56c-36d9022dec71,SHOTPlus 6,Orica Limited
ecf20de2-6a2a-4ad6-b546-36d9021b1794,SHOTPlus Tunnel,Orica Limited
25ba004f-171d-3924-b557-36d90224a0be,SHOTPlus Underground,Orica Limited
1ffbe120-560f-a04b-1a99-3711cd78b656,SideQuest,SideQuest
f20dfe9e-74bb-044d-64a5-36fb3293ee1c,Signiant App,Signiant Inc.
49a68135-957a-6348-ec05-37083124602d,Simple Sticky Notes,Simnet Ltd
1a7bc3fe-ee19-0286-7691-36fd889ba0bf,Simplenote,Automattic
16accb28-c9d1-145b-a6ff-3755c15e5a05,Sketchup Pro,Trimble Navigation Limited
1e8c650a-1e4f-6e35-b7f2-3715557d6270,Sketchup Pro 2024,Trimble Navigation Limited
ca336010-18ad-cf84-41ef-35e155bac2b8,Skillbrains LightShot,Skillbrains
47b0dfd1-0d59-83ac-eb8c-36e8f69c98a0,Slido,Slido
90885989-e559-e616-0c82-35e1557e49b3,SmartFTP Client,SmartSoft Ltd
bb604089-6404-d000-150d-36cb1014a868,Smartsheet desktop app,Smartsheet Inc.
f67a9770-9ee8-9102-4f89-370376a923b4,SMath Studio,SMath LLC
640dd1e1-64b2-b9c1-5f26-35e155d0ab11,Snagit 2018,TechSmith Corporation
c51a06c0-9d10-dee4-0abd-35e1557c3cd4,Snagit 2019,TechSmith Corporation
08826614-88ee-3de8-5f32-35e155d0b107,Snagit 2020,TechSmith Corporation
7e2efe02-66c3-81ab-2dae-361d3d92ba98,Snagit 2021,TechSmith Corporation
e6a2ee05-1d14-e764-6344-36ada54e2f5c,Snagit 2023,TechSmith Corporation
cc41698e-b5e9-2770-8313-36f102ffbf65,Snagit 2024,TechSmith Corporation
f95367b0-c463-491e-f9b9-36cf0f1a794f,Snapform Viewer,Ringler Informatik AG
85509b7d-929e-0e25-5ba0-35e155cd4f88,SnapGene Viewer,GSL Biotech LLC
2b67746a-f3ee-dbb6-05fd-364d61931038,Snapmaker Luban,Snapmaker
49b3e6e9-00da-1b6e-c6b2-36da07c3adec,SnelStart,SnelStart
e6037682-895e-afcc-235a-35e15599f0d9,SoapUI,SmartBear Software
3e4e710d-2a42-9172-0cc6-35e1557eb91a,Softerra LDAP Administrator,Softerra
19f60a52-edbb-2bd0-0ce9-35e1557ecb93,Softerra LDAP Browser,Softerra
9a33717e-3672-08eb-0e93-35e155810fe8,Softland doPDF,Softland
c2751160-551a-9329-3c77-35e155b510bd,SolarWinds Orion SDK,SolarWinds
81d7fcca-55cd-e23e-15c4-36d8acea24c6,SonicWall Connect Tunnel,SonicWall
3c82bb1c-20a8-2109-4ffc-369e821b0342,SonicWall NetExtender,SonicWall
b557dbe8-858c-7750-5254-372989607d43,Sophos Connect,Sophos
c0851742-72b6-c162-2add-35f9b9eb1646,South River Technologies WebDrive,South River Technologies
6fbf19d0-b737-ae17-cd03-363ecc376025,Spectrometry,PASCO scientific
99c70b13-99c7-c9de-7d16-36f4bf2bcd20,Splashtop Business,Splashtop Inc.
58828d99-fcfb-c93e-3ed3-35e155b7d7fe,Squirrels Reflector 3,Squirrels
bee39484-ef15-018b-9b16-365221262309,Squirrels Reflector 4,Squirrels
37f34d5d-f53f-5e14-126f-35e15585ef6c,SRWare Iron,SRWare
f305fa18-0498-c7d7-4b22-36cdad663686,Steam,Steam
1cdec6a2-b2f9-646c-35e4-36eb759088a0,Stellarium,Stellarium Developers
4a89046c-91f9-dc10-8edb-367a8c2c2916,Storyboarder,Wonder Unit Inc.
e75b27e8-53fd-5616-d420-3728f94b7f65,Striata Reader,Doxim LLC
21ab61eb-c41a-87f2-f7df-3714caaaf818,SuperOffice WebTools,SuperOffice AS
673a3bbf-e9c4-54cb-5340-35e155c5c7ba,SURF eduVPN Client,SURF
b9b9ac3f-0c8e-1127-1cd0-35e155941da7,SURFdrive,SURF
75528072-05d7-a26e-0ad7-36de4fd80157,Symphony Desktop Application,"Symphony Communication Services, LLC"
c0ed4cb1-0013-0279-3521-35e155ac0c6c,SyncBackFree,2BrightSparks Ptd Ltd
e22afa24-26ec-b212-c1aa-37251f358c37,SyncBackPro,2BrightSparks Ptd Ltd
aa819b7b-7a62-df18-461e-35e155bd431b,Synology Cloud Station Backup,Synology
769c22ee-89e7-c229-18bd-35e1558ebbbc,Synology Cloud Station Drive,Synology
4e6dd549-fd66-200b-4629-35e155bd4b73,Synology Drive Client,Synology
0ab69ca4-0ca7-d819-18c7-35e1558f5550,Synology Evidence Integrity Authenticator,Synology
a80c1565-007e-15c9-4b83-35e155c094dc,Sysprogs SmarTTY,Sysprogs
4f7f6306-eedc-441b-2a2b-35e6a86b6705,Tableau Desktop 2022,Tableau Software Inc
a240a781-747f-1725-0d55-3729c7cf1879,TablePlus,"TablePlus, Inc"
1729aae9-6382-7cb8-50ef-36310c9c04ac,Tabular Editor 2,Tabular Editor ApS
55e77092-b74f-7910-0108-36b3b70d63b2,Tailscale,Tailscale Inc.
b25496f2-4203-9626-ee72-36fee3f4bd62,Talkdesk,"Talkdesk, Inc."
3df704ad-0275-896f-1b19-35e155914fe3,TDP SecureAnyBox Agent,TDP s.r.o.
8db7ffd0-d9fa-1710-466c-35f5cc1a1b0c,TDP SecureAnyBox Launcher,TDP s.r.o.
b62e302b-a419-bef6-46b7-36f485305e61,TeamCity,JetBrains
ef16ca01-fba9-339f-cd39-36ff279476f8,TeamDrive,Pinjan
b2c19b5b-89da-a235-1915-35e15590039d,TeamSpeak client,TeamSpeak Systems
c0f21ac3-c9fa-493f-5704-35e155c98aac,TeamViewer Host,TeamViewer GmbH
3747690d-fe55-a3cc-55b2-3721298a706d,TED Notepad,Juraj Simlovic
d5840242-f5a3-68b3-f7b1-36fdef7b58fb,TELUS Business Connect Phone,Telus
e18d801a-d152-0225-40b3-35e155ba0e97,Temperature Technology T-TEC,Temperature Technology
d5498c4b-c6b4-bd7d-eb9b-363850e046c1,Teracopy for Windows,Code Sector
0646febb-fc9f-c2ac-128c-36d4875d117a,TextExpander,"TextExpander, Inc."
7b752bce-a2a0-8974-0d23-35e1557eea92,TGRMN Software Bulk Rename Utility,TGRMN Software
397c49c9-b208-90db-940a-3708c202f08b,The Document Foundation LibreOffice 24,The Document Foundation
66be8883-b4d8-b84c-a9aa-3708c3cb5b97,The Document Foundation LibreOffice 24 Help Pack,The Document Foundation
679be95e-df73-4026-4f8a-35e155c39c7a,The Document Foundation LibreOffice 6.2,The Document Foundation
44ed608f-388d-5968-5a8b-35e155ccbd14,The Document Foundation LibreOffice 6.3,The Document Foundation
55d72944-1aa1-adbe-dede-35e96bbda0c2,The Document Foundation LibreOffice 6.4,The Document Foundation
31ad126d-c78f-a34b-c60d-36a048764984,The Document Foundation LibreOffice 7.4,The Document Foundation
b35bc45e-539d-0083-c63f-36a04898b2be,The Document Foundation LibreOffice 7.4 Help Pack,The Document Foundation
a53c0f05-c81b-a79a-67f2-36c17679fe64,The Document Foundation LibreOffice 7.5,The Document Foundation
a4dce29e-8fa1-9995-6819-36c176b29070,The Document Foundation LibreOffice 7.5 Help Pack,The Document Foundation
8722a1d8-e445-165a-6827-36c176d5117d,The Document Foundation LibreOffice 7.5 SDK,The Document Foundation
806113af-3e0e-be8c-82df-3729c3fd87a5,ThinkPad TrackPoint Keyboard II Software,Lenovo Software
4840511f-89a2-49c9-9a58-368a4967ba9f,Thonny,Aivar Annamaa
8f4e5e5a-bed3-fa50-badd-36d5e3bdd756,Thycotic Application Control Agent,"Thycotic Software, LLC"
14907558-4373-8223-afa6-36d60eca451b,Thycotic Directory Services Agent,"Thycotic Software, LLC"
f16e7e39-4f06-21d3-af94-36d60ec0a7c5,Thycotic Local Security Agent,"Thycotic Software, LLC"
6ec0b7a5-6551-bf87-21fd-36956c2ae636,Tidio,Tidio
4192a501-8f03-d5aa-0d0d-35e1557edf3f,TightVNC,TightVNC
e18d714a-f030-16e8-51f8-37243cb1de3c,TI-Nspire CX CAS Student Software,Texas Instruments
3c6ff6af-81e7-6237-0477-36ff2c71c580,TI-Nspire CX Premium Teacher Software,Texas Instruments
b126dbfa-a6a2-f17a-8bcd-36c85e177294,TI-SmartView CE-T,Texas Instruments
5352547a-163f-3053-0ac5-37428c724abc,Topaz SigPlusExtLite,"Topaz Systems, Inc."
340995f3-18af-2b26-3f1f-35e155b82d29,TortoiseGit,TortoiseGit
19685b9a-dc42-0d1a-3f35-35e155b83915,TortoiseHg,TortoiseHg
edbbab29-753d-03eb-0bb6-35e1557d4aac,TortoiseSVN,TortoiseSVN
026fe679-0473-c7bc-4a9e-35e155bffbce,TortoiseSVN ipv6,TortoiseSVN
04d78270-8463-a205-1e48-36d77240b46e,TransIP STACK,TransIP BV
67f9bec1-5fa4-edbd-1968-37122dd9bf01,Tribler,Tribler
da534992-2a29-8bf1-4df4-36ee6cbf213d,Trimble Connect,Trimble Solutions Corporation
db993aea-3f1c-0cc2-d78d-36d163382b99,TSPrint Client,Terminalworks
cc522ad4-7f10-c89f-1125-35e1558497d8,Turbo Studio,Turbo
28eb9714-0701-66c9-361b-35e155ad8851,Turbo.net Desktop,Turbo.net
4e243a68-fbd1-a7f6-bfb7-372f3dbeae9e,TurboVNC,The VirtualGL Project
65c81c13-491e-f478-385d-3722ac3aaa81,Typora,typora.io
290c9df7-f001-7ac1-547a-37243de3c724,UEStudio,IDM Computer Solutions
9f095a03-1dd9-cd57-386b-35e155af9d22,Ultimaker Cura,Ultimaker
d5f8c631-d40e-7120-31e9-36f84a77bfeb,UltraCompare,IDM Computer Solutions
fc554895-188f-dfdc-eacb-37243dbc5d07,UltraFinder,IDM Computer Solutions
013e59b7-c0d6-7739-551b-370cb892bee1,UltraFTP,IDM Computer Solutions
a1512a2d-eb4b-886d-0e73-35e15580f87b,UltraMon,Realtime Soft Ltd
faf95b2e-cc7d-4840-3893-368881220856,UltraViewer,DucFabulous
72647cca-2b51-263a-088b-35e15579f41f,UltraVNC,UltraVNC
8e7f1aa1-fe43-ef15-b526-3684c6f3916a,Unity Hub,Unity Technologies ApS
b2f6254e-35df-4a21-30e7-371e5cc36eb5,UNIVERGE BLUE CONNECT,"NEC Platforms, Ltd."
f8f5615a-bf40-b200-c9b8-3729289358a3,UrBackup Client,Martin Raiber
67c6a0f8-a511-32fd-db01-365b80395fb3,Vagrant,HashiCorp
446bd095-f883-0066-5a30-35e155cc90f9,VariCAD,VariCAD
992f4c9b-03e1-1cc7-2e95-35e155a6b1be,VariCAD Viewer,VariCAD
cb4622a9-d227-7e24-5b84-35e155cd40e4,VeraCrypt,VeraCrypt
dc3a175a-8d26-8620-927d-36fd8bdeadc0,VEXcode IQ 3,VEX Robotics
ba4a091e-aae8-8587-95b1-36fd8c2f747a,VEXcode V5,VEX Robotics
f75c82eb-2f96-5802-0dd4-372549a394fe,VideoScribe,Sparkol
d4be01f5-0086-ffc0-f1a4-36ae38c0262d,Vim,Vim Developers
c7eda731-3384-868b-dee1-36609c8730a0,Visual Paradigm Project Viewer,Visual Paradigm International Ltd
a78b4fd1-9e89-d3ad-2e21-361018d8f281,VMware Horizon Client 2006,VMware
7f0a7589-cb53-ef99-8c16-362d842dca31,VMware Horizon Client 2012,VMware
6486e55e-720a-2570-a541-363ba66f5870,VMware Horizon Client 2103,VMware
b340b681-48ce-acd9-2445-36acce629d08,VMware Horizon Client 2209,VMware
b481a788-accf-f175-4901-35e155bf0a72,VMware Horizon Client 4.5,VMware
b1a38a13-14fa-097f-4908-35e155bf0cd4,VMware Horizon Client 4.6,VMware
e801973f-25a3-cec7-4916-35e155bf12ca,VMware Horizon Client 4.7,VMware
54bd5617-381c-0b8e-5079-35e155c4103e,VMware Horizon Client 4.8.1,VMware
98a4bf28-3cce-7a37-57d1-35e155cab408,VMware Horizon Client 5.0,VMware
0167cf33-d60f-418a-5cfe-35e155cf24b2,VMware Horizon Client 5.2,VMware
d2153270-31dc-d3fc-3cc2-35f56784719b,VMware Horizon Client 5.3,VMware
eedf6e28-6be9-f93e-92ab-35f974f63721,VMware Horizon Client 5.4.2,VMware
35937efd-7608-3d09-4482-36038c844416,VMware Horizon Client 5.4.3,VMware
a82ed910-4f2e-60b1-6378-361fc4dea65f,VMware Horizon Client 5.5,VMware
04ee14f2-bbfe-704e-31be-35e155a8eab6,VMware Horizon View Client 3.5,VMware
36bf413a-b8e7-3644-08cc-35e1557a14e8,VMware Horizon View Client 5.4,VMware
12da24e2-dc08-0aa7-4955-35e155bf41c0,voidtools Everything,voidtools
c1d24a9b-69db-d0d6-47d4-366d2c2b6f3a,voidtools Everything Lite,voidtools
a90aaa58-c7cf-326f-d034-36e5cd61cce6,VSCodium,VSCodium
34bff681-f8bf-b4f9-2981-35e155a1ddf8,Waterfox,Waterfox
f2847dbc-e459-300d-8ed9-365f1285721a,Waterfox Classic,Waterfox
f13a41ce-20f2-59fc-27d6-372891882648,Wazuh Agent,Wazuh Inc.
1eb9f05a-618c-8e0f-fd47-3736ebe2126f,WebStorm,JetBrains
ea3058f0-43b3-13bc-0ae9-370b8d5849e2,WebStorm 2022.2,JetBrains
ad428dd1-ae4a-6914-02a0-371d3115bbe4,Wildix Collaboration,Wildix Inc.
f7ba9aea-a8f1-4764-5791-3672454d5d49,Win10Pcap,"Daiyuu Nobori, University of Tsukuba, Japan"
6bbaf849-521f-9e84-89a5-373109099051,Wind Financial Terminal,"Wind Information Co., Ltd"
f0adaa59-01cc-02ca-4b6e-35e155c087c0,WinDirStat,WinDirStat Team
c57ac54b-5131-5f62-f950-367f81c1ba64,Windows 10 Codec Pack,Cole Williams Software Limited
858c0bc5-8dbd-5e0e-0a2b-35e1557b4dd4,WinMerge,Thingamahoochie Software
51ed62fb-08ab-c365-09c9-35e1557b130c,WinSCP,Martin Prikryl
f10054f0-c2f6-b989-48b4-367441cec357,WireGuard,WireGuard LLC
0de7fabe-3401-74d2-a22c-3729f4044478,Wireshark,Wireshark Foundation
1a38b021-ee57-ebcd-1cf1-370cdcbf5367,WiX Toolset 3,WiX Toolset
8578c0a8-127d-b53b-77c9-367572205c28,WizTree,Antibody Software
aa962067-1412-3292-852b-369c543b5728,Wrike,Wrike.com
f0f2fad9-fb2d-8ce1-a24d-35ebc732bcf8,Xamarin Mono,"Xamarin, Inc."
c092101d-2d2d-caca-6317-3713f150aa93,XenCenter,"Cloud Software Group, Inc."
88e09d61-b86c-63a3-7b70-37298d76fb1d,Xink Client AD,Xink
002b4d47-c31e-3c48-963b-35f599cb07a6,XMind 2020,XMind Ltd
0a3c5528-9199-de8a-7265-365fcea41e82,XMind 2021,XMind Ltd
047ff3a0-76c9-3d18-66cf-36e23b6a9411,XMind 2022,XMind Ltd
0fdd57c1-d7e9-20b8-3249-35e155a9afea,XnSoft XnConvert,XnSoft
612e9f91-fdfb-908d-9ef4-3720204dc6bd,XnSoft XnShell,XnSoft
91ba2209-a872-8d5a-0ade-35e1557c4c52,XnSoft XnView Extended,XnSoft
c09ac9a5-1bd4-befa-0aca-35e1557c43fb,XnSoft XnView Minimal,XnSoft
003e0326-95f2-1cf9-4bdc-35e155c11a61,XnSoft XnView MP,XnSoft
f5d23f46-6d42-d51d-0ad4-35e1557c478e,XnSoft XnView Standard,XnSoft
2f3cdecb-47fc-0b4f-48f1-36b5e3e3ef19,Yubico Authenticator,Yubico AB
73cbbea8-ee47-90c6-1180-371a04d3f45f,Yubico PIV Tool,Yubico AB
bc6f7145-5335-957c-41e9-36d1fd0db705,YubiKey Manager CLI,Yubico AB
407fb179-f848-b989-f91f-370ae9134ecb,ZAC,"Zultys, Inc."
3b737f2f-1db8-f07a-4e3e-36fc91343f97,Zeal,Oleg Shparber
f915a99b-180a-bbc6-201c-3710a6929d29,Zello,Zello Inc.
406d5484-b577-d8a7-4e37-35e155c2e3bc,Zivver Office Plugin,ZIVVER B.V.
9d57da7b-17ea-b6e0-b337-36e5f79bb3f5,Zoho WorkDrive,Zoho Corporation Pvt. Ltd
0660eb17-140e-b780-0a72-35e1557c0374,Zoom Player,Inmatrix
3f89796b-cb5d-455e-0a7f-35e1557c0a9c,Zoom Player Max,Inmatrix
fffe8848-801f-a496-4c2c-35e155c147ae,Zoom Plugin for Microsoft Outlook,"Zoom Video Communications, Inc."
3dc05e9e-1936-54ae-4c37-35e155c14c73,Zoom Plugin for Skype for Business,"Zoom Video Communications, Inc."
3188c64c-2908-e177-2147-368e8e379e69,Zoom Plugin for Windows Virtual Desktop Client,"Zoom Video Communications, Inc."
b07d34f9-e3ec-828c-16d6-367800ae63da,Zoom Rooms,"Zoom Video Communications, Inc."
f45f1af9-f351-606e-e882-37049fe6c229,Zoom VDI Universal Plugin,"Zoom Video Communications, Inc."
bbf5028e-061d-7766-4c21-35e155c14382,Zoom Workplace,"Zoom Video Communications, Inc."
31e98495-c39c-3b13-35cc-372ea82d8526,Zorus Archon Agent,Zorus Inc.
2038dae8-ba53-0f1f-5082-35e155c417fe,Zotero,Zotero
bbbb91e3-1859-00ba-c708-3670903b2192,Zscaler Client Connector 3.6,Zscaler
98e3d0e7-3ae9-0f5a-03c2-369d16930515,Zscaler Client Connector 3.9,Zscaler
b5c15f92-3bf0-c342-679c-36acd4e2eca6,Zscaler Client Connector 4.0,Zscaler
37dbc141-e62b-5dcb-499d-36c7b5a276ee,Zscaler Client Connector 4.1,Zscaler
1c6e7ad2-9eda-4d6f-5cdc-36e3d663f512,Zscaler Client Connector 4.3,Zscaler
d2ee763f-c1eb-99fd-3581-372ea816c0d8,Zscaler Client Connector for VDI,Zscaler
c05268ca-8bcd-dfb4-1edc-37293e287354,Zulip,"Kandra Labs, Inc."
a8cdbdb4-8acf-0fbb-5e2b-36eb7ba45ebc,Zulu JDK 10 (STS),"Azul Systems, Inc."
d6d2aa66-6d1f-5d44-052f-36514d13d558,Zulu JDK 11 (LTS),"Azul Systems, Inc."
228b619f-97c1-3f5f-5e2e-36eb7babcfb1,Zulu JDK 12 (STS),"Azul Systems, Inc."
5ea7178a-f218-3606-fe05-36514ec15edd,Zulu JDK 13 (MTS),"Azul Systems, Inc."
f9b5dba3-9b21-3e61-2efc-36514ef974d3,Zulu JDK 15 (MTS),"Azul Systems, Inc."
fd714123-ff2f-7bc3-2f09-36514f1ba7e7,Zulu JDK 16 (STS),"Azul Systems, Inc."
1f2a7cb3-86bd-da9e-3175-365f1a6c4cb6,Zulu JDK 17 (LTS),"Azul Systems, Inc."
c00aa397-9790-4f5c-450e-368396dfd383,Zulu JDK 18 (STS),"Azul Systems, Inc."
564be41f-71cf-3747-23b5-36cbaf50ba4f,Zulu JDK 20 (STS),"Azul Systems, Inc."
d17121c2-4501-c14c-5e30-36eb7bb1d0e4,Zulu JDK 6 (LTS),"Azul Systems, Inc."
f5e4e744-55a9-bb6d-5e31-36eb7bb433d6,Zulu JDK 7 (LTS),"Azul Systems, Inc."
b5400728-7d54-0c8a-6423-36451f4a8ad3,Zulu JDK 8 (LTS),"Azul Systems, Inc."
ceb45784-d714-0a22-5e2c-36eb7ba81ef6,Zulu JDK 9 (STS),"Azul Systems, Inc."
3551df47-995d-5351-880f-369417dd667a,Zulu JRE 11 (LTS),"Azul Systems, Inc."
95612bb5-8757-e4e1-9bf1-36ed74cf160f,Zulu JRE 12 (STS),"Azul Systems, Inc."
3a076ed7-c374-2776-8847-369418a7221e,Zulu JRE 13 (MTS),"Azul Systems, Inc."
1328490a-f9c7-6069-889a-36941916f3f2,Zulu JRE 15 (MTS),"Azul Systems, Inc."
e290130b-1156-0eb2-88b0-36941963656b,Zulu JRE 17 (LTS),"Azul Systems, Inc."
dfb07e2b-9a80-b7fb-6a67-36ed738bbe72,Zulu JRE 7 (LTS),"Azul Systems, Inc."
e9f8d050-ce77-7f29-968c-3689a6d91ac4,Zulu JRE 8 (LTS),"Azul Systems, Inc."
